Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 ago 2023,00:00,5 ago 2023,23:59,76.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 ago 2023,00:00,7 ago 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 ago 2023,00:00,8 ago 2023,23:59,75.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 ago 2023,00:00,9 ago 2023,23:59,76.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 ago 2023,00:00,10 ago 2023,23:59,76.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 ago 2023,00:00,11 ago 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 ago 2023,00:00,12 ago 2023,23:59,80.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 ago 2023,00:00,14 ago 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 ago 2023,00:00,15 ago 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 ago 2023,00:00,16 ago 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 ago 2023,00:00,17 ago 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 ago 2023,00:00,18 ago 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 ago 2023,00:00,19 ago 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 ago 2023,00:00,21 ago 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 ago 2023,00:00,22 ago 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 ago 2023,00:00,23 ago 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 ago 2023,00:00,24 ago 2023,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 ago 2023,00:00,25 ago 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 ago 2023,00:00,26 ago 2023,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 ago 2023,00:00,28 ago 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 ago 2023,00:00,29 ago 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 ago 2023,00:00,30 ago 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,31 ago 2023,00:00,31 ago 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 set 2023,00:00,1 set 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 set 2023,00:00,2 set 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 set 2023,00:00,4 set 2023,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 set 2023,00:00,5 set 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 set 2023,00:00,6 set 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 set 2023,00:00,7 set 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 set 2023,00:00,8 set 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 set 2023,00:00,9 set 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 set 2023,00:00,10 set 2023,23:59,58.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 set 2023,00:00,11 set 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 set 2023,00:00,12 set 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 set 2023,00:00,13 set 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 set 2023,00:00,14 set 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 set 2023,00:00,15 set 2023,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 set 2023,00:00,16 set 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 set 2023,00:00,17 set 2023,23:59,66.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 set 2023,00:00,18 set 2023,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 set 2023,00:00,19 set 2023,23:59,80.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 set 2023,00:00,20 set 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 set 2023,00:00,21 set 2023,23:59,80.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 set 2023,00:00,22 set 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 set 2023,00:00,23 set 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 set 2023,00:00,25 set 2023,23:59,81.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 set 2023,00:00,26 set 2023,23:59,80.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 set 2023,00:00,27 set 2023,23:59,77.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 set 2023,00:00,28 set 2023,23:59,77.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 set 2023,00:00,29 set 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 set 2023,00:00,30 set 2023,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 out 2023,00:00,2 out 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 out 2023,00:00,3 out 2023,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 out 2023,00:00,4 out 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 out 2023,00:00,5 out 2023,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 out 2023,00:00,6 out 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 out 2023,00:00,7 out 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 out 2023,00:00,9 out 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 out 2023,00:00,10 out 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 out 2023,00:00,11 out 2023,23:59,82.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 out 2023,00:00,12 out 2023,23:59,82.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 out 2023,00:00,13 out 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 out 2023,00:00,14 out 2023,23:59,81.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 out 2023,00:00,16 out 2023,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 out 2023,00:00,17 out 2023,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 out 2023,00:00,18 out 2023,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 out 2023,00:00,19 out 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 out 2023,00:00,20 out 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 out 2023,00:00,21 out 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 out 2023,00:00,23 out 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 out 2023,00:00,24 out 2023,23:59,82.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 out 2023,00:00,25 out 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 out 2023,00:00,26 out 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 out 2023,00:00,27 out 2023,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 out 2023,00:00,28 out 2023,23:59,77.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 out 2023,00:00,29 out 2023,23:59,41.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 out 2023,00:00,30 out 2023,23:59,80.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,31 out 2023,00:00,31 out 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 nov 2023,00:00,1 nov 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 nov 2023,00:00,2 nov 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 nov 2023,00:00,3 nov 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 nov 2023,00:00,4 nov 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 nov 2023,00:00,6 nov 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 nov 2023,00:00,7 nov 2023,23:59,80.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 nov 2023,00:00,8 nov 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 nov 2023,00:00,9 nov 2023,23:59,81.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 nov 2023,00:00,10 nov 2023,23:59,80.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 nov 2023,00:00,11 nov 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 nov 2023,00:00,13 nov 2023,23:59,82.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 nov 2023,00:00,14 nov 2023,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 nov 2023,00:00,15 nov 2023,23:59,81.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 nov 2023,00:00,16 nov 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 nov 2023,00:00,17 nov 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 nov 2023,00:00,18 nov 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 nov 2023,00:00,20 nov 2023,23:59,75.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 nov 2023,00:00,21 nov 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 nov 2023,00:00,22 nov 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 nov 2023,00:00,23 nov 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 nov 2023,00:00,24 nov 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 nov 2023,00:00,25 nov 2023,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 nov 2023,00:00,27 nov 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 nov 2023,00:00,28 nov 2023,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 nov 2023,00:00,29 nov 2023,23:59,76.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 nov 2023,00:00,30 nov 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 dez 2023,00:00,1 dez 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 dez 2023,00:00,2 dez 2023,23:59,80.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 dez 2023,00:00,4 dez 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 dez 2023,00:00,5 dez 2023,23:59,76.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 dez 2023,00:00,6 dez 2023,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 dez 2023,00:00,7 dez 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 dez 2023,00:00,8 dez 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 dez 2023,00:00,9 dez 2023,23:59,77.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 dez 2023,00:00,11 dez 2023,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 dez 2023,00:00,12 dez 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 dez 2023,00:00,13 dez 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 dez 2023,00:00,14 dez 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 dez 2023,00:00,15 dez 2023,23:59,51.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 dez 2023,00:00,16 dez 2023,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 dez 2023,00:00,18 dez 2023,23:59,80.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 dez 2023,00:00,19 dez 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 dez 2023,00:00,20 dez 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 dez 2023,00:00,21 dez 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 dez 2023,00:00,22 dez 2023,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 dez 2023,00:00,23 dez 2023,23:59,75.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 dez 2023,00:00,26 dez 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 dez 2023,00:00,27 dez 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 dez 2023,00:00,28 dez 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 dez 2023,00:00,29 dez 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 dez 2023,00:00,30 dez 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 jan 2024,00:00,2 jan 2024,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 jan 2024,00:00,3 jan 2024,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 jan 2024,00:00,4 jan 2024,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 jan 2024,00:00,5 jan 2024,23:59,83.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 jan 2024,00:00,6 jan 2024,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 jan 2024,00:00,8 jan 2024,23:59,81.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 jan 2024,00:00,9 jan 2024,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 jan 2024,00:00,10 jan 2024,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 jan 2024,00:00,11 jan 2024,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 jan 2024,00:00,12 jan 2024,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 jan 2024,00:00,13 jan 2024,23:59,77.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 jan 2024,00:00,15 jan 2024,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 jan 2024,00:00,16 jan 2024,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 jan 2024,00:00,17 jan 2024,23:59,80.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 jan 2024,00:00,18 jan 2024,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 jan 2024,00:00,19 jan 2024,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 jan 2024,00:00,20 jan 2024,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 jan 2024,00:00,22 jan 2024,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 jan 2024,00:00,23 jan 2024,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 jan 2024,00:00,24 jan 2024,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 jan 2024,00:00,25 jan 2024,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 jan 2024,00:00,26 jan 2024,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 jan 2024,00:00,27 jan 2024,23:59,84.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 jan 2024,00:00,29 jan 2024,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 jan 2024,00:00,30 jan 2024,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,31 jan 2024,00:00,31 jan 2024,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 fev 2024,00:00,1 fev 2024,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 fev 2024,00:00,2 fev 2024,23:59,77.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 fev 2024,00:00,3 fev 2024,23:59,85.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 fev 2024,00:00,5 fev 2024,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 fev 2024,00:00,6 fev 2024,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 fev 2024,00:00,7 fev 2024,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 fev 2024,00:00,8 fev 2024,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 fev 2024,00:00,9 fev 2024,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 fev 2024,00:00,10 fev 2024,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 fev 2024,00:00,12 fev 2024,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 fev 2024,00:00,13 fev 2024,23:59,83.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 fev 2024,00:00,14 fev 2024,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 fev 2024,00:00,15 fev 2024,23:59,75.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 fev 2024,00:00,16 fev 2024,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 fev 2024,00:00,17 fev 2024,23:59,76.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 fev 2024,00:00,19 fev 2024,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 fev 2024,00:00,20 fev 2024,23:59,75.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 fev 2024,00:00,21 fev 2024,23:59,75.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 fev 2024,00:00,22 fev 2024,23:59,74.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 fev 2024,00:00,23 fev 2024,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 fev 2024,00:00,24 fev 2024,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 fev 2024,00:00,26 fev 2024,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 fev 2024,00:00,27 fev 2024,23:59,79.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 fev 2024,00:00,28 fev 2024,23:59,76.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 fev 2024,00:00,29 fev 2024,23:59,76.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 mar 2024,00:00,1 mar 2024,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 mar 2024,00:00,2 mar 2024,23:59,75.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 mar 2024,00:00,4 mar 2024,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 mar 2024,00:00,5 mar 2024,23:59,75.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 mar 2024,00:00,6 mar 2024,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 mar 2024,00:00,7 mar 2024,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 mar 2024,00:00,8 mar 2024,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 mar 2024,00:00,9 mar 2024,23:59,81.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 mar 2024,00:00,11 mar 2024,23:59,76.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 mar 2024,00:00,12 mar 2024,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 mar 2024,00:00,13 mar 2024,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 mar 2024,00:00,14 mar 2024,23:59,80.0,C
