Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 out 2023,00:00,13 out 2023,23:59,48.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 out 2023,00:00,16 out 2023,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 out 2023,00:00,17 out 2023,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 out 2023,00:00,18 out 2023,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 out 2023,00:00,19 out 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 out 2023,00:00,20 out 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 out 2023,00:00,21 out 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 out 2023,00:00,23 out 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 out 2023,00:00,24 out 2023,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 out 2023,00:00,25 out 2023,23:59,73.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 out 2023,00:00,26 out 2023,23:59,71.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 out 2023,00:00,27 out 2023,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 out 2023,00:00,28 out 2023,23:59,75.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 out 2023,00:00,30 out 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 out 2023,00:00,31 out 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 nov 2023,00:00,1 nov 2023,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 nov 2023,00:00,3 nov 2023,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 nov 2023,00:00,4 nov 2023,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 nov 2023,00:00,6 nov 2023,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 nov 2023,00:00,7 nov 2023,23:59,40.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 nov 2023,00:00,8 nov 2023,23:59,37.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 nov 2023,00:00,9 nov 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 nov 2023,00:00,10 nov 2023,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 nov 2023,00:00,11 nov 2023,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 nov 2023,00:00,13 nov 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 nov 2023,00:00,14 nov 2023,23:59,73.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 nov 2023,00:00,15 nov 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 nov 2023,00:00,16 nov 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 nov 2023,00:00,17 nov 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 nov 2023,00:00,18 nov 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 nov 2023,00:00,20 nov 2023,23:59,48.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 nov 2023,00:00,21 nov 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 nov 2023,00:00,22 nov 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 nov 2023,00:00,27 nov 2023,23:59,35.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 nov 2023,00:00,28 nov 2023,23:59,24.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 nov 2023,00:00,30 nov 2023,23:59,43.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 dez 2023,00:00,1 dez 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 dez 2023,00:00,2 dez 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 dez 2023,00:00,4 dez 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 dez 2023,00:00,5 dez 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 dez 2023,00:00,6 dez 2023,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 dez 2023,00:00,7 dez 2023,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 dez 2023,00:00,8 dez 2023,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 dez 2023,00:00,9 dez 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 dez 2023,00:00,11 dez 2023,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 dez 2023,00:00,12 dez 2023,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 dez 2023,00:00,13 dez 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 dez 2023,00:00,14 dez 2023,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 dez 2023,00:00,15 dez 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 dez 2023,00:00,16 dez 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 dez 2023,00:00,17 dez 2023,23:59,50.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 dez 2023,00:00,18 dez 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 dez 2023,00:00,19 dez 2023,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 dez 2023,00:00,20 dez 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 dez 2023,00:00,21 dez 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 dez 2023,00:00,22 dez 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 dez 2023,00:00,26 dez 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 dez 2023,00:00,27 dez 2023,23:59,74.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 dez 2023,00:00,28 dez 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 dez 2023,00:00,29 dez 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 jan 2024,00:00,2 jan 2024,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 jan 2024,00:00,3 jan 2024,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 jan 2024,00:00,4 jan 2024,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 jan 2024,00:00,5 jan 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jan 2024,00:00,6 jan 2024,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 jan 2024,00:00,8 jan 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 jan 2024,00:00,9 jan 2024,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 jan 2024,00:00,10 jan 2024,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 jan 2024,00:00,11 jan 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 jan 2024,00:00,12 jan 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 jan 2024,00:00,13 jan 2024,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 jan 2024,00:00,15 jan 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 jan 2024,00:00,16 jan 2024,23:59,40.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 jan 2024,00:00,17 jan 2024,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 jan 2024,00:00,19 jan 2024,23:59,33.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 jan 2024,00:00,22 jan 2024,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 jan 2024,00:00,23 jan 2024,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 jan 2024,00:00,24 jan 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 jan 2024,00:00,25 jan 2024,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 jan 2024,00:00,26 jan 2024,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 jan 2024,00:00,27 jan 2024,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 jan 2024,00:00,29 jan 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 jan 2024,00:00,30 jan 2024,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 jan 2024,00:00,31 jan 2024,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 fev 2024,00:00,1 fev 2024,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 fev 2024,00:00,2 fev 2024,23:59,32.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 fev 2024,00:00,3 fev 2024,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 fev 2024,00:00,5 fev 2024,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 fev 2024,00:00,6 fev 2024,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 fev 2024,00:00,7 fev 2024,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 fev 2024,00:00,8 fev 2024,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 fev 2024,00:00,14 fev 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 fev 2024,00:00,16 fev 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 fev 2024,00:00,17 fev 2024,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 fev 2024,00:00,19 fev 2024,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 fev 2024,00:00,20 fev 2024,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 fev 2024,00:00,21 fev 2024,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 fev 2024,00:00,22 fev 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 fev 2024,00:00,24 fev 2024,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 fev 2024,00:00,26 fev 2024,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 fev 2024,00:00,27 fev 2024,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 fev 2024,00:00,28 fev 2024,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 fev 2024,00:00,29 fev 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 mar 2024,00:00,1 mar 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 mar 2024,00:00,2 mar 2024,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 mar 2024,00:00,5 mar 2024,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 mar 2024,00:00,6 mar 2024,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 mar 2024,00:00,7 mar 2024,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 mar 2024,00:00,8 mar 2024,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 mar 2024,00:00,9 mar 2024,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 mar 2024,00:00,11 mar 2024,23:59,62.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,31 ago 2023,00:00,31 ago 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 set 2023,00:00,1 set 2023,23:59,73.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 set 2023,00:00,2 set 2023,23:59,72.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 set 2023,00:00,4 set 2023,23:59,67.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 set 2023,00:00,5 set 2023,23:59,83.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 set 2023,00:00,6 set 2023,23:59,82.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 set 2023,00:00,8 set 2023,23:59,83.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 set 2023,00:00,9 set 2023,23:59,88.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 set 2023,00:00,11 set 2023,23:59,82.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 set 2023,00:00,12 set 2023,23:59,67.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 set 2023,00:00,14 set 2023,23:59,87.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 set 2023,00:00,15 set 2023,23:59,88.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 set 2023,00:00,16 set 2023,23:59,86.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 set 2023,00:00,18 set 2023,23:59,84.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 set 2023,00:00,19 set 2023,23:59,82.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 set 2023,00:00,20 set 2023,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 set 2023,00:00,21 set 2023,23:59,22.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 set 2023,00:00,27 set 2023,23:59,84.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 set 2023,00:00,28 set 2023,23:59,85.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 set 2023,00:00,29 set 2023,23:59,87.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 set 2023,00:00,30 set 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 out 2023,00:00,2 out 2023,23:59,88.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 out 2023,00:00,3 out 2023,23:59,59.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 out 2023,00:00,9 out 2023,23:59,68.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 out 2023,00:00,10 out 2023,23:59,53.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 out 2023,00:00,11 out 2023,23:59,62.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 out 2023,00:00,13 out 2023,23:59,64.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 out 2023,00:00,16 out 2023,23:59,86.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 out 2023,00:00,17 out 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 out 2023,00:00,18 out 2023,23:59,81.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 out 2023,00:00,19 out 2023,23:59,73.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 out 2023,00:00,20 out 2023,23:59,74.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 out 2023,00:00,21 out 2023,23:59,76.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 out 2023,00:00,23 out 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 out 2023,00:00,24 out 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 out 2023,00:00,25 out 2023,23:59,84.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 out 2023,00:00,26 out 2023,23:59,85.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 out 2023,00:00,27 out 2023,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 out 2023,00:00,28 out 2023,23:59,88.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 out 2023,00:00,30 out 2023,23:59,77.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,31 out 2023,00:00,31 out 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 nov 2023,00:00,1 nov 2023,23:59,83.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 nov 2023,00:00,3 nov 2023,23:59,84.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 nov 2023,00:00,4 nov 2023,23:59,73.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 nov 2023,00:00,6 nov 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 nov 2023,00:00,7 nov 2023,23:59,59.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 nov 2023,00:00,8 nov 2023,23:59,47.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 nov 2023,00:00,9 nov 2023,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 nov 2023,00:00,10 nov 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 nov 2023,00:00,11 nov 2023,23:59,82.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 nov 2023,00:00,13 nov 2023,23:59,83.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 nov 2023,00:00,14 nov 2023,23:59,89.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 nov 2023,00:00,15 nov 2023,23:59,85.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 nov 2023,00:00,16 nov 2023,23:59,82.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 nov 2023,00:00,17 nov 2023,23:59,82.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 nov 2023,00:00,18 nov 2023,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 nov 2023,00:00,20 nov 2023,23:59,69.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 nov 2023,00:00,21 nov 2023,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 nov 2023,00:00,22 nov 2023,23:59,67.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 nov 2023,00:00,27 nov 2023,23:59,36.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 nov 2023,00:00,28 nov 2023,23:59,26.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 nov 2023,00:00,30 nov 2023,23:59,53.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 dez 2023,00:00,1 dez 2023,23:59,72.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 dez 2023,00:00,2 dez 2023,23:59,77.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 dez 2023,00:00,4 dez 2023,23:59,83.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 dez 2023,00:00,5 dez 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 dez 2023,00:00,6 dez 2023,23:59,80.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 dez 2023,00:00,7 dez 2023,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 dez 2023,00:00,8 dez 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 dez 2023,00:00,9 dez 2023,23:59,70.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 dez 2023,00:00,11 dez 2023,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 dez 2023,00:00,12 dez 2023,23:59,82.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 dez 2023,00:00,13 dez 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 dez 2023,00:00,14 dez 2023,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 dez 2023,00:00,15 dez 2023,23:59,73.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 dez 2023,00:00,16 dez 2023,23:59,71.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 dez 2023,00:00,17 dez 2023,23:59,68.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 dez 2023,00:00,18 dez 2023,23:59,72.0,C
