Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Ajuste da Rotação da Transmissão,"1,5 a 1,9",16 dez 2022,00:00,16 dez 2022,23:59,7.57,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",16 dez 2022,00:00,16 dez 2022,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",17 dez 2022,00:00,17 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",17 dez 2022,00:00,17 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",17 dez 2022,00:00,17 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",17 dez 2022,00:00,17 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",17 dez 2022,00:00,17 dez 2022,23:59,5.29,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",17 dez 2022,00:00,17 dez 2022,23:59,1.11,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",19 dez 2022,00:00,19 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",19 dez 2022,00:00,19 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",19 dez 2022,00:00,19 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",19 dez 2022,00:00,19 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",19 dez 2022,00:00,19 dez 2022,23:59,8.4,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",19 dez 2022,00:00,19 dez 2022,23:59,0.63,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",20 dez 2022,00:00,20 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",20 dez 2022,00:00,20 dez 2022,23:59,0.06,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",20 dez 2022,00:00,20 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",20 dez 2022,00:00,20 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",20 dez 2022,00:00,20 dez 2022,23:59,6.27,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",20 dez 2022,00:00,20 dez 2022,23:59,0.12,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",21 dez 2022,00:00,21 dez 2022,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",21 dez 2022,00:00,21 dez 2022,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",21 dez 2022,00:00,21 dez 2022,23:59,1.92,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",21 dez 2022,00:00,21 dez 2022,23:59,0.1,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",21 dez 2022,00:00,21 dez 2022,23:59,0.95,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",21 dez 2022,00:00,21 dez 2022,23:59,3.47,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",2 jan 2023,00:00,2 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",2 jan 2023,00:00,2 jan 2023,23:59,0.08,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",2 jan 2023,00:00,2 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",2 jan 2023,00:00,2 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",2 jan 2023,00:00,2 jan 2023,23:59,0.47,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",2 jan 2023,00:00,2 jan 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",3 jan 2023,00:00,3 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",3 jan 2023,00:00,3 jan 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",3 jan 2023,00:00,3 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",3 jan 2023,00:00,3 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",3 jan 2023,00:00,3 jan 2023,23:59,7.57,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",3 jan 2023,00:00,3 jan 2023,23:59,1.22,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",4 jan 2023,00:00,4 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",4 jan 2023,00:00,4 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",4 jan 2023,00:00,4 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",4 jan 2023,00:00,4 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",4 jan 2023,00:00,4 jan 2023,23:59,3.83,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",4 jan 2023,00:00,4 jan 2023,23:59,0.66,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",5 jan 2023,00:00,5 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",5 jan 2023,00:00,5 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",5 jan 2023,00:00,5 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",5 jan 2023,00:00,5 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",5 jan 2023,00:00,5 jan 2023,23:59,7.34,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",5 jan 2023,00:00,5 jan 2023,23:59,0.6,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",6 jan 2023,00:00,6 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",6 jan 2023,00:00,6 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",6 jan 2023,00:00,6 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",6 jan 2023,00:00,6 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",6 jan 2023,00:00,6 jan 2023,23:59,3.33,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",6 jan 2023,00:00,6 jan 2023,23:59,3.9,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",7 jan 2023,00:00,7 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",7 jan 2023,00:00,7 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",7 jan 2023,00:00,7 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",7 jan 2023,00:00,7 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",7 jan 2023,00:00,7 jan 2023,23:59,4.26,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",7 jan 2023,00:00,7 jan 2023,23:59,2.47,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",9 jan 2023,00:00,9 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",9 jan 2023,00:00,9 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",9 jan 2023,00:00,9 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",9 jan 2023,00:00,9 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",9 jan 2023,00:00,9 jan 2023,23:59,5.72,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",9 jan 2023,00:00,9 jan 2023,23:59,1.9,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",10 jan 2023,00:00,10 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",10 jan 2023,00:00,10 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",10 jan 2023,00:00,10 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",10 jan 2023,00:00,10 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",10 jan 2023,00:00,10 jan 2023,23:59,6.86,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",10 jan 2023,00:00,10 jan 2023,23:59,0.7,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",11 jan 2023,00:00,11 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",11 jan 2023,00:00,11 jan 2023,23:59,0.04,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",11 jan 2023,00:00,11 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",11 jan 2023,00:00,11 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",11 jan 2023,00:00,11 jan 2023,23:59,5.08,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",11 jan 2023,00:00,11 jan 2023,23:59,0.98,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",12 jan 2023,00:00,12 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",12 jan 2023,00:00,12 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",12 jan 2023,00:00,12 jan 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",12 jan 2023,00:00,12 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",12 jan 2023,00:00,12 jan 2023,23:59,1.99,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",12 jan 2023,00:00,12 jan 2023,23:59,6.81,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",13 jan 2023,00:00,13 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",13 jan 2023,00:00,13 jan 2023,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",13 jan 2023,00:00,13 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",13 jan 2023,00:00,13 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",13 jan 2023,00:00,13 jan 2023,23:59,2.29,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",13 jan 2023,00:00,13 jan 2023,23:59,4.93,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",14 jan 2023,00:00,14 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",14 jan 2023,00:00,14 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",14 jan 2023,00:00,14 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",14 jan 2023,00:00,14 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",14 jan 2023,00:00,14 jan 2023,23:59,2.59,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",14 jan 2023,00:00,14 jan 2023,23:59,3.53,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",17 jan 2023,00:00,17 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",17 jan 2023,00:00,17 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",17 jan 2023,00:00,17 jan 2023,23:59,0.55,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",17 jan 2023,00:00,17 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",17 jan 2023,00:00,17 jan 2023,23:59,0.87,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",17 jan 2023,00:00,17 jan 2023,23:59,5.97,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",18 jan 2023,00:00,18 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",18 jan 2023,00:00,18 jan 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",18 jan 2023,00:00,18 jan 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",18 jan 2023,00:00,18 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",18 jan 2023,00:00,18 jan 2023,23:59,5.84,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",18 jan 2023,00:00,18 jan 2023,23:59,1.79,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",19 jan 2023,00:00,19 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",19 jan 2023,00:00,19 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",19 jan 2023,00:00,19 jan 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",19 jan 2023,00:00,19 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",19 jan 2023,00:00,19 jan 2023,23:59,0.94,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",19 jan 2023,00:00,19 jan 2023,23:59,2.15,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",20 jan 2023,00:00,20 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",20 jan 2023,00:00,20 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",20 jan 2023,00:00,20 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",20 jan 2023,00:00,20 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",20 jan 2023,00:00,20 jan 2023,23:59,4.89,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",20 jan 2023,00:00,20 jan 2023,23:59,2.51,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",21 jan 2023,00:00,21 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",21 jan 2023,00:00,21 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",21 jan 2023,00:00,21 jan 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",21 jan 2023,00:00,21 jan 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",21 jan 2023,00:00,21 jan 2023,23:59,3.02,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",21 jan 2023,00:00,21 jan 2023,23:59,3.33,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",23 jan 2023,00:00,23 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",23 jan 2023,00:00,23 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",23 jan 2023,00:00,23 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",23 jan 2023,00:00,23 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",23 jan 2023,00:00,23 jan 2023,23:59,1.66,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",23 jan 2023,00:00,23 jan 2023,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",24 jan 2023,00:00,24 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",24 jan 2023,00:00,24 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",24 jan 2023,00:00,24 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",24 jan 2023,00:00,24 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",24 jan 2023,00:00,24 jan 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",24 jan 2023,00:00,24 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",25 jan 2023,00:00,25 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",25 jan 2023,00:00,25 jan 2023,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",25 jan 2023,00:00,25 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",25 jan 2023,00:00,25 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",25 jan 2023,00:00,25 jan 2023,23:59,1.22,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",25 jan 2023,00:00,25 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",26 jan 2023,00:00,26 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",26 jan 2023,00:00,26 jan 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",26 jan 2023,00:00,26 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",26 jan 2023,00:00,26 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",26 jan 2023,00:00,26 jan 2023,23:59,6.41,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",26 jan 2023,00:00,26 jan 2023,23:59,1.18,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",27 jan 2023,00:00,27 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",27 jan 2023,00:00,27 jan 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",27 jan 2023,00:00,27 jan 2023,23:59,0.13,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",27 jan 2023,00:00,27 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",27 jan 2023,00:00,27 jan 2023,23:59,4.74,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",27 jan 2023,00:00,27 jan 2023,23:59,0.97,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",28 jan 2023,00:00,28 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",28 jan 2023,00:00,28 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",28 jan 2023,00:00,28 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",28 jan 2023,00:00,28 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",28 jan 2023,00:00,28 jan 2023,23:59,4.11,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",28 jan 2023,00:00,28 jan 2023,23:59,1.32,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",30 jan 2023,00:00,30 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",30 jan 2023,00:00,30 jan 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",30 jan 2023,00:00,30 jan 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",30 jan 2023,00:00,30 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",30 jan 2023,00:00,30 jan 2023,23:59,3.56,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",30 jan 2023,00:00,30 jan 2023,23:59,0.74,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",31 jan 2023,00:00,31 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",31 jan 2023,00:00,31 jan 2023,23:59,0.42,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",31 jan 2023,00:00,31 jan 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",31 jan 2023,00:00,31 jan 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",31 jan 2023,00:00,31 jan 2023,23:59,7.14,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",31 jan 2023,00:00,31 jan 2023,23:59,1.22,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",1 fev 2023,00:00,1 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",1 fev 2023,00:00,1 fev 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",1 fev 2023,00:00,1 fev 2023,23:59,0.62,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",1 fev 2023,00:00,1 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",1 fev 2023,00:00,1 fev 2023,23:59,4.32,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",1 fev 2023,00:00,1 fev 2023,23:59,4.41,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",2 fev 2023,00:00,2 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",2 fev 2023,00:00,2 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",2 fev 2023,00:00,2 fev 2023,23:59,2.76,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",2 fev 2023,00:00,2 fev 2023,23:59,0.41,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",2 fev 2023,00:00,2 fev 2023,23:59,1.08,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",2 fev 2023,00:00,2 fev 2023,23:59,4.75,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",3 fev 2023,00:00,3 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",3 fev 2023,00:00,3 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",3 fev 2023,00:00,3 fev 2023,23:59,0.37,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",3 fev 2023,00:00,3 fev 2023,23:59,0.47,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",3 fev 2023,00:00,3 fev 2023,23:59,1.39,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",3 fev 2023,00:00,3 fev 2023,23:59,2.97,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",4 fev 2023,00:00,4 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",4 fev 2023,00:00,4 fev 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",4 fev 2023,00:00,4 fev 2023,23:59,0.56,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",4 fev 2023,00:00,4 fev 2023,23:59,0.24,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",4 fev 2023,00:00,4 fev 2023,23:59,0.42,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",4 fev 2023,00:00,4 fev 2023,23:59,7.22,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",6 fev 2023,00:00,6 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",6 fev 2023,00:00,6 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",6 fev 2023,00:00,6 fev 2023,23:59,0.42,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",6 fev 2023,00:00,6 fev 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",6 fev 2023,00:00,6 fev 2023,23:59,1.59,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",6 fev 2023,00:00,6 fev 2023,23:59,6.82,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",7 fev 2023,00:00,7 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",7 fev 2023,00:00,7 fev 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",7 fev 2023,00:00,7 fev 2023,23:59,0.45,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",7 fev 2023,00:00,7 fev 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",7 fev 2023,00:00,7 fev 2023,23:59,2.01,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",7 fev 2023,00:00,7 fev 2023,23:59,6.45,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",8 fev 2023,00:00,8 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",8 fev 2023,00:00,8 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",8 fev 2023,00:00,8 fev 2023,23:59,0.11,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",8 fev 2023,00:00,8 fev 2023,23:59,0.03,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",8 fev 2023,00:00,8 fev 2023,23:59,0.52,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",8 fev 2023,00:00,8 fev 2023,23:59,9.03,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",9 fev 2023,00:00,9 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",9 fev 2023,00:00,9 fev 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",9 fev 2023,00:00,9 fev 2023,23:59,0.48,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",9 fev 2023,00:00,9 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",9 fev 2023,00:00,9 fev 2023,23:59,0.28,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",9 fev 2023,00:00,9 fev 2023,23:59,7.96,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",10 fev 2023,00:00,10 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",10 fev 2023,00:00,10 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",10 fev 2023,00:00,10 fev 2023,23:59,0.7,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",10 fev 2023,00:00,10 fev 2023,23:59,0.17,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",10 fev 2023,00:00,10 fev 2023,23:59,1.51,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",10 fev 2023,00:00,10 fev 2023,23:59,5.41,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",11 fev 2023,00:00,11 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",11 fev 2023,00:00,11 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",11 fev 2023,00:00,11 fev 2023,23:59,0.02,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",11 fev 2023,00:00,11 fev 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",11 fev 2023,00:00,11 fev 2023,23:59,2.56,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",11 fev 2023,00:00,11 fev 2023,23:59,6.96,hr
